A,A2,법정동명,특수지구분코드,특수지구분명,지번,기준연도,기준월,A9,xcoord,ycoord
4420036031101730000,4420036031,아산시,1,일반,둔포면 운교리 173,1996,1,6500,203731.1989,479291.1651
4420036031200030009,4420036031,아산시,2,산,둔포면 운교리 산3-9,1996,1,10000,203888.1547,479732.9383
4420036031200440001,4420036031,아산시,2,산,둔포면 운교리 산44-1,1996,1,8000,좌표x,좌표x
4420036032100330002,4420036032,아산시,1,일반,둔포면 석곡리 33-2,1996,1,6000,205060.3773,478546.1579
4420036032100340002,4420036032,아산시,1,일반,둔포면 석곡리 34-2,1996,1,5000,좌표x,좌표x
4420036032100760000,4420036032,아산시,1,일반,둔포면 석곡리 76,1996,1,7000,204978.7785,478991.1168
4420036032100820003,4420036032,아산시,1,일반,둔포면 석곡리 82-3,1996,1,6600,204871.6303,478902.2601
4420036032101090002,4420036032,아산시,1,일반,둔포면 석곡리 109-2,1996,1,7500,205018.0186,479320.2731
4420036032101270077,4420036032,아산시,1,일반,둔포면 석곡리 127-77,1996,1,8500,좌표x,좌표x
4420036032101370000,4420036032,아산시,1,일반,둔포면 석곡리 137,1996,1,4800,좌표x,좌표x
4420036032101540001,4420036032,아산시,1,일반,둔포면 석곡리 154-1,1996,1,5100,좌표x,좌표x
4420036032101640001,4420036032,아산시,1,일반,둔포면 석곡리 164-1,1996,1,5000,좌표x,좌표x
4420036032102570000,4420036032,아산시,1,일반,둔포면 석곡리 257,1996,1,7600,좌표x,좌표x
4420036032102700001,4420036032,아산시,1,일반,둔포면 석곡리 270-1,1996,1,18000,좌표x,좌표x
4420036032103060001,4420036032,아산시,1,일반,둔포면 석곡리 306-1,1996,1,15000,204768.4042,479204.5966
4420036032103120001,4420036032,아산시,1,일반,둔포면 석곡리 312-1,1996,1,14000,204702.7605,479038.7047
4420036032103330000,4420036032,아산시,1,일반,둔포면 석곡리 333,1996,1,5000,204418.6124,478840.1625
4420036032200080007,4420036032,아산시,2,산,둔포면 석곡리 산8-7,1996,1,7000,좌표x,좌표x
4420036032200200000,4420036032,아산시,2,산,둔포면 석곡리 산20,1996,1,7500,좌표x,좌표x
4420036033100260000,4420036033,아산시,1,일반,둔포면 운용리 26,1996,1,5700,206852.6785,481107.8233
4420036033100730002,4420036033,아산시,1,일반,둔포면 운용리 73-2,1996,1,6600,206471.5516,481624.8016
4420036033101110000,4420036033,아산시,1,일반,둔포면 운용리 111,1996,1,5500,좌표x,좌표x
4420036033101260004,4420036033,아산시,1,일반,둔포면 운용리 126-4,1996,1,17000,206650.0485,481157.5305
4420036033101590000,4420036033,아산시,1,일반,둔포면 운용리 159,1996,1,15000,206644.6986,481040.6795
4420036033101780001,4420036033,아산시,1,일반,둔포면 운용리 178-1,1996,1,6500,좌표x,좌표x
4420036033101830002,4420036033,아산시,1,일반,둔포면 운용리 183-2,1996,1,5700,좌표x,좌표x
4420036033101950001,4420036033,아산시,1,일반,둔포면 운용리 195-1,1996,1,6000,206104.3717,481646.6175
4420036033101970015,4420036033,아산시,1,일반,둔포면 운용리 197-15,1996,1,7000,좌표x,좌표x
4420036033102050001,4420036033,아산시,1,일반,둔포면 운용리 205-1,1996,1,6000,206300.0497,482035.9401
4420036033102530001,4420036033,아산시,1,일반,둔포면 운용리 253-1,1996,1,6000,205744.8214,482145.299
4420036033102680018,4420036033,아산시,1,일반,둔포면 운용리 268-18,1996,1,22000,205639.3869,482064.0293
4420036033102890001,4420036033,아산시,1,일반,둔포면 운용리 289-1,1996,1,6300,좌표x,좌표x
4420036033103080012,4420036033,아산시,1,일반,둔포면 운용리 308-12,1996,1,6200,좌표x,좌표x
4420036033103120000,4420036033,아산시,1,일반,둔포면 운용리 312,1996,1,5500,좌표x,좌표x
4420036033103140003,4420036033,아산시,1,일반,둔포면 운용리 314-3,1996,1,48000,좌표x,좌표x
4420036033103320001,4420036033,아산시,1,일반,둔포면 운용리 332-1,1996,1,7000,좌표x,좌표x
4420036033103350001,4420036033,아산시,1,일반,둔포면 운용리 335-1,1996,1,15000,204838.9559,481451.6042
4420036033103380007,4420036033,아산시,1,일반,둔포면 운용리 338-7,1996,1,8500,204864.6821,481667.1913
4420036033103730002,4420036033,아산시,1,일반,둔포면 운용리 373-2,1996,1,7500,205281.4993,482066.0223
4420036033104110001,4420036033,아산시,1,일반,둔포면 운용리 411-1,1996,1,6200,204852.0138,481385.1106
4420036033106260000,4420036033,아산시,1,일반,둔포면 운용리 626,1996,1,5800,좌표x,좌표x
4420036033200130001,4420036033,아산시,2,산,둔포면 운용리 산13-1,1996,1,7500,좌표x,좌표x
4420036034100200005,4420036034,아산시,1,일반,둔포면 신왕리 20-5,1996,1,16000,207254.0871,480615.312
4420036034100290002,4420036034,아산시,1,일반,둔포면 신왕리 29-2,1996,1,5000,좌표x,좌표x
4420036034100340003,4420036034,아산시,1,일반,둔포면 신왕리 34-3,1996,1,8500,207299.5574,480435.3407
4420036034100540003,4420036034,아산시,1,일반,둔포면 신왕리 54-3,1996,1,15000,207576.8464,480166.1427
4420036034100670001,4420036034,아산시,1,일반,둔포면 신왕리 67-1,1996,1,5100,좌표x,좌표x
4420036034101390000,4420036034,아산시,1,일반,둔포면 신왕리 139,1996,1,6500,207917.0361,479201.5663
4420036034101500003,4420036034,아산시,1,일반,둔포면 신왕리 150-3,1996,1,13000,207814.1744,479430.8748
4420036034101530000,4420036034,아산시,1,일반,둔포면 신왕리 153,1996,1,8000,207694.9008,479462.5672
4420036034101660001,4420036034,아산시,1,일반,둔포면 신왕리 166-1,1996,1,5700,좌표x,좌표x
4420036034101860000,4420036034,아산시,1,일반,둔포면 신왕리 186,1996,1,11000,207951.5497,479043.0398
4420036034102140000,4420036034,아산시,1,일반,둔포면 신왕리 214,1996,1,6400,207196.0893,478725.2731
4420036034200060002,4420036034,아산시,2,산,둔포면 신왕리 산6-2,1996,1,5400,좌표x,좌표x
4420036034200280002,4420036034,아산시,2,산,둔포면 신왕리 산28-2,1996,1,6300,207422.3495,480002.7822
4420036035100330002,4420036035,아산시,1,일반,둔포면 염작리 33-2,1996,1,5100,206948.2332,480484.8196
4420036035100610004,4420036035,아산시,1,일반,둔포면 염작리 61-4,1996,1,9000,207127.8494,479593.0826
4420036035100840012,4420036035,아산시,1,일반,둔포면 염작리 84-12,1996,1,11000,좌표x,좌표x
4420036035100890001,4420036035,아산시,1,일반,둔포면 염작리 89-1,1996,1,5100,206450.8294,478538.0438
4420036035100950006,4420036035,아산시,1,일반,둔포면 염작리 95-6,1996,1,15000,206132.7536,478423.3698
4420036035100970002,4420036035,아산시,1,일반,둔포면 염작리 97-2,1996,1,5000,206160.1624,479070.2844
4420036035101340001,4420036035,아산시,1,일반,둔포면 염작리 134-1,1996,1,5000,206628.8409,479358.0759
4420036035101480000,4420036035,아산시,1,일반,둔포면 염작리 148,1996,1,7200,206502.2796,479747.2317
4420036035101730003,4420036035,아산시,1,일반,둔포면 염작리 173-3,1996,1,16000,206515.4468,479969.9071
4420036035101830000,4420036035,아산시,1,일반,둔포면 염작리 183,1996,1,18000,206615.3397,480095.9279
4420036035101840001,4420036035,아산시,1,일반,둔포면 염작리 184-1,1996,1,8500,206602.5041,480142.7251
4420036035102070000,4420036035,아산시,1,일반,둔포면 염작리 207,1996,1,7600,206467.4153,480294.7383
4420036035102520000,4420036035,아산시,1,일반,둔포면 염작리 252,1996,1,5000,좌표x,좌표x
4420036035102670008,4420036035,아산시,1,일반,둔포면 염작리 267-8,1996,1,15000,좌표x,좌표x
4420036035102680006,4420036035,아산시,1,일반,둔포면 염작리 268-6,1996,1,6600,좌표x,좌표x
4420036035102790002,4420036035,아산시,1,일반,둔포면 염작리 279-2,1996,1,5100,205949.3373,480293.5309
4420036035102900009,4420036035,아산시,1,일반,둔포면 염작리 290-9,1996,1,8000,205829.9907,479808.7788
4420036035102910019,4420036035,아산시,1,일반,둔포면 염작리 291-19,1996,1,7600,205804.7126,479461.2677
4420036035200520001,4420036035,아산시,2,산,둔포면 염작리 산52-1,1996,1,9000,좌표x,좌표x
4420037021100120000,4420037021,아산시,1,일반,영인면 아산리 12,1996,1,10000,196772.587,472866.9718
4420037021100310000,4420037021,아산시,1,일반,영인면 아산리 31,1996,1,12000,196493.4677,472869.4799
4420037021100650000,4420037021,아산시,1,일반,영인면 아산리 65,1996,1,7200,195840.6268,472559.9643
4420037021101320000,4420037021,아산시,1,일반,영인면 아산리 132,1996,1,20000,196016.265,472746.7614
4420037021101390000,4420037021,아산시,1,일반,영인면 아산리 139,1996,1,9000,195872.194,472785.6959
4420037021101650002,4420037021,아산시,1,일반,영인면 아산리 165-2,1996,1,7500,195901.7997,473047.0403
4420037021101810000,4420037021,아산시,1,일반,영인면 아산리 181,1996,1,7200,196074.2923,473167.1797
4420037021102080001,4420037021,아산시,1,일반,영인면 아산리 208-1,1996,1,55000,195922.1743,473166.4346
4420037021102220001,4420037021,아산시,1,일반,영인면 아산리 222-1,1996,1,60000,195621.2126,473185.2522
4420037021102320013,4420037021,아산시,1,일반,영인면 아산리 232-13,1996,1,190000,195513.9469,473175.955
4420037021102340006,4420037021,아산시,1,일반,영인면 아산리 234-6,1996,1,57000,195509.9429,473279.1709
4420037021102580003,4420037021,아산시,1,일반,영인면 아산리 258-3,1996,1,12000,195512.846,473643.635
4420037021102670001,4420037021,아산시,1,일반,영인면 아산리 267-1,1996,1,24000,195381.7107,473660.6891
4420037021102940000,4420037021,아산시,1,일반,영인면 아산리 294,1996,1,15000,195516.6919,473963.1148
4420037021103160011,4420037021,아산시,1,일반,영인면 아산리 316-11,1996,1,30000,195195.6968,473885.7495
4420037021103660001,4420037021,아산시,1,일반,영인면 아산리 366-1,1996,1,15000,195328.7554,472938.1809
4420037021103900000,4420037021,아산시,1,일반,영인면 아산리 390,1996,1,64000,195484.9321,473044.144
4420037021104220002,4420037021,아산시,1,일반,영인면 아산리 422-2,1996,1,57000,195577.4643,472755.0698
4420037021104320003,4420037021,아산시,1,일반,영인면 아산리 432-3,1996,1,140000,195563.4739,473042.7236
4420037021104440010,4420037021,아산시,1,일반,영인면 아산리 444-10,1996,1,270000,195640.4493,473087.05
4420037021104590003,4420037021,아산시,1,일반,영인면 아산리 459-3,1996,1,110000,좌표x,좌표x
4420037021104610002,4420037021,아산시,1,일반,영인면 아산리 461-2,1996,1,100000,195790.453,472974.9137
4420037021104810007,4420037021,아산시,1,일반,영인면 아산리 481-7,1996,1,48000,195660.2757,472727.9189
4420037021105440000,4420037021,아산시,1,일반,영인면 아산리 544,1996,1,8500,195566.9116,472473.0084
4420037021105790000,4420037021,아산시,1,일반,영인면 아산리 579,1996,1,40000,195463.6648,472662.7638
4420037021106300000,4420037021,아산시,1,일반,영인면 아산리 630,1996,1,4700,195459.0217,472153.1277
4420037021200130005,4420037021,아산시,2,산,영인면 아산리 산13-5,1996,1,3000,195625.0528,473374.5028
4420037021200420000,4420037021,아산시,2,산,영인면 아산리 산42,1996,1,2500,196772.0701,472643.6327
4420037021200510000,4420037021,아산시,2,산,영인면 아산리 산51,1996,1,2400,195957.0355,472211.3792
4420037021200610003,4420037021,아산시,2,산,영인면 아산리 산61-3,1996,1,2700,좌표x,좌표x
4420037022100430001,4420037022,아산시,1,일반,영인면 상성리 43-1,1996,1,8400,194965.216,473356.5475
4420037022100910001,4420037022,아산시,1,일반,영인면 상성리 91-1,1996,1,16000,195026.7242,472827.5279
4420037022100980000,4420037022,아산시,1,일반,영인면 상성리 98,1996,1,7000,195099.4377,473006.7744
4420037022101250000,4420037022,아산시,1,일반,영인면 상성리 125,1996,1,4600,194781.7305,472919.575
4420037022101410001,4420037022,아산시,1,일반,영인면 상성리 141-1,1996,1,5700,194424.4864,473277.0318
4420037022101440000,4420037022,아산시,1,일반,영인면 상성리 144,1996,1,7200,194540.4828,473157.3546
4420037022101660001,4420037022,아산시,1,일반,영인면 상성리 166-1,1996,1,7600,194618.8178,473307.438
4420037022101790001,4420037022,아산시,1,일반,영인면 상성리 179-1,1996,1,17000,194455.6296,473501.5727
4420037022101850000,4420037022,아산시,1,일반,영인면 상성리 185,1996,1,8000,194612.3441,473501.9292
4420037022102030003,4420037022,아산시,1,일반,영인면 상성리 203-3,1996,1,18000,194617.9426,473571.2385
4420037022102100001,4420037022,아산시,1,일반,영인면 상성리 210-1,1996,1,16000,194440.5848,473673.4217
4420037022102310005,4420037022,아산시,1,일반,영인면 상성리 231-5,1996,1,9000,194623.7269,473764.126
4420037022102550008,4420037022,아산시,1,일반,영인면 상성리 255-8,1996,1,6300,좌표x,좌표x
4420037022102620000,4420037022,아산시,1,일반,영인면 상성리 262,1996,1,5500,좌표x,좌표x
4420037022102750003,4420037022,아산시,1,일반,영인면 상성리 275-3,1996,1,5800,194253.1616,473997.0512
4420037022102950005,4420037022,아산시,1,일반,영인면 상성리 295-5,1996,1,4800,194265.206,473337.3487
4420037022200290004,4420037022,아산시,2,산,영인면 상성리 산29-4,1996,1,1200,193881.7986,472631.4744
4420037022200780000,4420037022,아산시,2,산,영인면 상성리 산78,1996,1,3200,194107.9372,473614.3705
4420037023100200000,4420037023,아산시,1,일반,영인면 신현리 20,1996,1,5600,좌표x,좌표x
4420037023100380001,4420037023,아산시,1,일반,영인면 신현리 38-1,1996,1,5100,193938.7268,473830.5008
4420037023100790000,4420037023,아산시,1,일반,영인면 신현리 79,1996,1,5700,193819.4256,474010.305
4420037023100970000,4420037023,아산시,1,일반,영인면 신현리 97,1996,1,17000,193862.697,474330.1038
4420037023101200002,4420037023,아산시,1,일반,영인면 신현리 120-2,1996,1,7600,좌표x,좌표x
4420037023101350006,4420037023,아산시,1,일반,영인면 신현리 135-6,1996,1,15000,194065.8963,474451.9273
4420037023101500000,4420037023,아산시,1,일반,영인면 신현리 150,1996,1,8700,193778.5214,474120.2137
4420037023101540005,4420037023,아산시,1,일반,영인면 신현리 154-5,1996,1,13000,193659.337,474197.6803
4420037023101760000,4420037023,아산시,1,일반,영인면 신현리 176,1996,1,12000,193386.2691,473902.7309
4420037023102050003,4420037023,아산시,1,일반,영인면 신현리 205-3,1996,1,6000,193586.6817,473631.6091
4420037023102070002,4420037023,아산시,1,일반,영인면 신현리 207-2,1996,1,13000,193607.4943,473716.6405
4420037023102150015,4420037023,아산시,1,일반,영인면 신현리 215-15,1996,1,5300,193382.2164,473681.1081
4420037023102270000,4420037023,아산시,1,일반,영인면 신현리 227,1996,1,3900,193295.3279,473182.0995
4420037023200230000,4420037023,아산시,2,산,영인면 신현리 산23,1996,1,2600,193315.4219,472913.2354
4420037023200510001,4420037023,아산시,2,산,영인면 신현리 산51-1,1996,1,3000,193469.4328,474150.089
4420037024100570002,4420037024,아산시,1,일반,영인면 월선리 57-2,1996,1,6000,193807.3141,475271.2936
4420037024100590003,4420037024,아산시,1,일반,영인면 월선리 59-3,1996,1,19000,193923.8296,475157.7583
4420037024100720000,4420037024,아산시,1,일반,영인면 월선리 72,1996,1,28000,194177.4603,474989.9614
4420037024101170000,4420037024,아산시,1,일반,영인면 월선리 117,1996,1,3600,193482.2263,474801.964
4420037024101340000,4420037024,아산시,1,일반,영인면 월선리 134,1996,1,17000,193584.5021,475068.5514
4420037024101530002,4420037024,아산시,1,일반,영인면 월선리 153-2,1996,1,6300,193347.8346,475315.5021
4420037024101650001,4420037024,아산시,1,일반,영인면 월선리 165-1,1996,1,8000,193653.5825,475384.8934
4420037024101710004,4420037024,아산시,1,일반,영인면 월선리 171-4,1996,1,8500,193529.923,475549.7498
4420037024102580001,4420037024,아산시,1,일반,영인면 월선리 258-1,1996,1,9000,192967.3655,475645.9598
4420037024102740003,4420037024,아산시,1,일반,영인면 월선리 274-3,1996,1,12000,192680.3367,475762.6054
4420037024102910000,4420037024,아산시,1,일반,영인면 월선리 291,1996,1,7000,192784.9243,475496.2596
4420037024103240001,4420037024,아산시,1,일반,영인면 월선리 324-1,1996,1,7000,좌표x,좌표x
4420037024103490004,4420037024,아산시,1,일반,영인면 월선리 349-4,1996,1,5200,192891.5103,474809.4488
4420037024103630002,4420037024,아산시,1,일반,영인면 월선리 363-2,1996,1,6000,192709.8949,475015.5049
4420037024104800000,4420037024,아산시,1,일반,영인면 월선리 480,1996,1,6000,좌표x,좌표x
4420037024200070003,4420037024,아산시,2,산,영인면 월선리 산7-3,1996,1,5000,좌표x,좌표x
4420037024200600001,4420037024,아산시,2,산,영인면 월선리 산60-1,1996,1,3800,좌표x,좌표x
4420037024200660001,4420037024,아산시,2,산,영인면 월선리 산66-1,1996,1,3000,192632.0538,474556.6766
4420037025101010000,4420037025,아산시,1,일반,영인면 신운리 101,1996,1,5000,196207.9922,473946.5585
4420037025101100002,4420037025,아산시,1,일반,영인면 신운리 110-2,1996,1,5200,196415.6509,474201.3275
4420037025101420004,4420037025,아산시,1,일반,영인면 신운리 142-4,1996,1,12000,195719.0956,474081.3913
4420037025102010007,4420037025,아산시,1,일반,영인면 신운리 201-7,1996,1,6300,좌표x,좌표x
4420037025102130006,4420037025,아산시,1,일반,영인면 신운리 213-6,1996,1,24000,195162.3055,474649.0136
4420037025102830012,4420037025,아산시,1,일반,영인면 신운리 283-12,1996,1,21000,195149.9343,474997.6831
4420037025102920000,4420037025,아산시,1,일반,영인면 신운리 292,1996,1,23000,194987.7091,474950.5865
4420037025103070001,4420037025,아산시,1,일반,영인면 신운리 307-1,1996,1,6000,195230.4913,475296.9071
4420037025103130001,4420037025,아산시,1,일반,영인면 신운리 313-1,1996,1,6500,195326.3652,475185.8319
4420037025103410005,4420037025,아산시,1,일반,영인면 신운리 341-5,1996,1,6200,194843.4872,475706.4808
4420037025103810009,4420037025,아산시,1,일반,영인면 신운리 381-9,1996,1,9000,194681.9265,475627.8438
4420037025103810023,4420037025,아산시,1,일반,영인면 신운리 381-23,1996,1,25000,194701.945,475547.5921
4420037025103860016,4420037025,아산시,1,일반,영인면 신운리 386-16,1996,1,23000,194729.653,475398.6044
4420037025103920004,4420037025,아산시,1,일반,영인면 신운리 392-4,1996,1,6500,좌표x,좌표x
4420037025104270001,4420037025,아산시,1,일반,영인면 신운리 427-1,1996,1,7000,좌표x,좌표x
4420037025104930008,4420037025,아산시,1,일반,영인면 신운리 493-8,1996,1,7000,194833.8194,475387.509
4420037025104940000,4420037025,아산시,1,일반,영인면 신운리 494,1996,1,8000,194756.0172,475343.3003
4420037025105330000,4420037025,아산시,1,일반,영인면 신운리 533,1996,1,6800,좌표x,좌표x
4420037025106310000,4420037025,아산시,1,일반,영인면 신운리 631,1996,1,5400,195185.7846,475681.534
4420037025107370000,4420037025,아산시,1,일반,영인면 신운리 737,1996,1,5600,195820.3139,474593.6456
4420037025107590000,4420037025,아산시,1,일반,영인면 신운리 759,1996,1,5300,195994.9809,474416.025
4420037025200130000,4420037025,아산시,2,산,영인면 신운리 산13,1996,1,1400,196651.8311,473807.1883
4420037025200310000,4420037025,아산시,2,산,영인면 신운리 산31,1996,1,3000,196071.1463,473706.0382
4420037025200640001,4420037025,아산시,2,산,영인면 신운리 산64-1,1996,1,5700,195291.089,474802.5159
4420037025200840001,4420037025,아산시,2,산,영인면 신운리 산84-1,1996,1,6000,195037.9355,475463.4456
4420037026100110000,4420037026,아산시,1,일반,영인면 백석포리 11,1996,1,6300,195557.2938,476734.0583
4420037026101320002,4420037026,아산시,1,일반,영인면 백석포리 132-2,1996,1,9000,194845.235,476861.4849
4420037026101650002,4420037026,아산시,1,일반,영인면 백석포리 165-2,1996,1,5100,194947.0185,477478.8662
4420037026101830001,4420037026,아산시,1,일반,영인면 백석포리 183-1,1996,1,5700,194777.7281,477584.8341
4420037026102020001,4420037026,아산시,1,일반,영인면 백석포리 202-1,1996,1,7600,194336.474,477292.3609
4420037026102650001,4420037026,아산시,1,일반,영인면 백석포리 265-1,1996,1,27000,194451.702,476905.4247
4420037026103730004,4420037026,아산시,1,일반,영인면 백석포리 373-4,1996,1,7500,좌표x,좌표x
4420037026104260004,4420037026,아산시,1,일반,영인면 백석포리 426-4,1996,1,6300,좌표x,좌표x
4420037026104410020,4420037026,아산시,1,일반,영인면 백석포리 441-20,1996,1,6300,193764.5503,476932.6877
4420037026104580009,4420037026,아산시,1,일반,영인면 백석포리 458-9,1996,1,63000,194279.1008,476798.0991
4420037026104620007,4420037026,아산시,1,일반,영인면 백석포리 462-7,1996,1,31000,194293.4351,476894.1878
4420037026104840006,4420037026,아산시,1,일반,영인면 백석포리 484-6,1996,1,35000,194072.0847,476930.177
4420037026105050000,4420037026,아산시,1,일반,영인면 백석포리 505,1996,1,30000,194207.7587,477028.7545
4420037026105580004,4420037026,아산시,1,일반,영인면 백석포리 558-4,1996,1,5500,194350.9998,478346.0157
4420037026105700002,4420037026,아산시,1,일반,영인면 백석포리 570-2,1996,1,5500,193975.878,477734.3503
4420037026105830005,4420037026,아산시,1,일반,영인면 백석포리 583-5,1996,1,5100,193403.9557,477222.0073
4420037026109030000,4420037026,아산시,1,일반,영인면 백석포리 903,1996,1,6000,194698.5159,477380.0462
4420037026109630000,4420037026,아산시,1,일반,영인면 백석포리 963,1996,1,6000,좌표x,좌표x
4420037026200050001,4420037026,아산시,2,산,영인면 백석포리 산5-1,1996,1,8500,좌표x,좌표x
4420037026200170000,4420037026,아산시,2,산,영인면 백석포리 산17,1996,1,5800,195200.6876,477202.5866
4420037027100070005,4420037027,아산시,1,일반,영인면 와우리 7-5,1996,1,16000,196055.1012,476818.7375
4420037027100280000,4420037027,아산시,1,일반,영인면 와우리 28,1996,1,8200,196128.5518,476624.318
4420037027100540001,4420037027,아산시,1,일반,영인면 와우리 54-1,1996,1,8000,195994.4557,476397.4653
4420037027101380001,4420037027,아산시,1,일반,영인면 와우리 138-1,1996,1,18000,195717.98,476530.9165
4420037027101590001,4420037027,아산시,1,일반,영인면 와우리 159-1,1996,1,9000,195532.9689,476480.6189
4420037027101880000,4420037027,아산시,1,일반,영인면 와우리 188,1996,1,5400,195592.5487,476227.4432
4420037027102010000,4420037027,아산시,1,일반,영인면 와우리 201,1996,1,6000,195835.1948,476399.4509
4420037027200070001,4420037027,아산시,2,산,영인면 와우리 산7-1,1996,1,7800,좌표x,좌표x
4420037028100180000,4420037028,아산시,1,일반,영인면 구성리 18,1996,1,8000,196543.4819,478251.8198
4420037028100180004,4420037028,아산시,1,일반,영인면 구성리 18-4,1996,1,54000,196620.6158,478207.2037
4420037028100220004,4420037028,아산시,1,일반,영인면 구성리 22-4,1996,1,7800,196648.6171,478036.6822
4420037028100510017,4420037028,아산시,1,일반,영인면 구성리 51-17,1996,1,18000,196860.8065,477559.8516
4420037028100520013,4420037028,아산시,1,일반,영인면 구성리 52-13,1996,1,21000,196743.0823,477766.0471
4420037028100820001,4420037028,아산시,1,일반,영인면 구성리 82-1,1996,1,13000,196020.3514,477720.6553
4420037028100950001,4420037028,아산시,1,일반,영인면 구성리 95-1,1996,1,6500,196179.4202,477771.4229
4420037028101400001,4420037028,아산시,1,일반,영인면 구성리 140-1,1996,1,6200,195980.115,478127.136
4420037028101700008,4420037028,아산시,1,일반,영인면 구성리 170-8,1996,1,17000,196171.7515,478414.8637
4420037028101720001,4420037028,아산시,1,일반,영인면 구성리 172-1,1996,1,20000,196182.4836,478466.0662
4420037028101820002,4420037028,아산시,1,일반,영인면 구성리 182-2,1996,1,8500,196078.3326,478542.1147
4420037028102370002,4420037028,아산시,1,일반,영인면 구성리 237-2,1996,1,15000,195605.9114,478005.4374
4420037028102380000,4420037028,아산시,1,일반,영인면 구성리 238,1996,1,8200,195561.9775,477972.5516
4420037028102560010,4420037028,아산시,1,일반,영인면 구성리 256-10,1996,1,12000,195443.5191,478215.9074
4420037028103020000,4420037028,아산시,1,일반,영인면 구성리 302,1996,1,7300,195318.7911,477744.8511
4420037028103370001,4420037028,아산시,1,일반,영인면 구성리 337-1,1996,1,17000,195562.4553,477738.8209
4420037028103400002,4420037028,아산시,1,일반,영인면 구성리 340-2,1996,1,9500,195493.5821,477700.7533
4420037028103560001,4420037028,아산시,1,일반,영인면 구성리 356-1,1996,1,18000,195526.6359,477538.9943
4420037028103710000,4420037028,아산시,1,일반,영인면 구성리 371,1996,1,10000,195664.2103,477292.451
4420037028104250000,4420037028,아산시,1,일반,영인면 구성리 425,1996,1,6100,195888.5208,478729.7146
4420037028105410000,4420037028,아산시,1,일반,영인면 구성리 541,1996,1,6300,194974.5594,478024.1367
4420037028105790003,4420037028,아산시,1,일반,영인면 구성리 579-3,1996,1,5400,195498.6294,479018.0978
4420037028105870011,4420037028,아산시,1,일반,영인면 구성리 587-11,1996,1,5400,195004.6261,478369.2963
4420037028200290001,4420037028,아산시,2,산,영인면 구성리 산29-1,1996,1,9500,195963.7797,477367.6869
4420037029100040008,4420037029,아산시,1,일반,영인면 창용리 4-8,1996,1,28000,198926.378,479335.7114
4420037029100140002,4420037029,아산시,1,일반,영인면 창용리 14-2,1996,1,8000,198694.0175,478801.4773
4420037029100170004,4420037029,아산시,1,일반,영인면 창용리 17-4,1996,1,17000,좌표x,좌표x
4420037029100180000,4420037029,아산시,1,일반,영인면 창용리 18,1996,1,6300,좌표x,좌표x
4420037029100240000,4420037029,아산시,1,일반,영인면 창용리 24,1996,1,6700,198421.2707,479174.3499
4420037029100250003,4420037029,아산시,1,일반,영인면 창용리 25-3,1996,1,7000,198615.1372,479156.8331
4420037029100270028,4420037029,아산시,1,일반,영인면 창용리 27-28,1996,1,33000,198796.5123,479385.7616
4420037029100440000,4420037029,아산시,1,일반,영인면 창용리 44,1996,1,7000,197983.1497,479436.8517
4420037029101040004,4420037029,아산시,1,일반,영인면 창용리 104-4,1996,1,8400,197991.8775,478898.4374
4420037029101300001,4420037029,아산시,1,일반,영인면 창용리 130-1,1996,1,5000,좌표x,좌표x
4420037029101870001,4420037029,아산시,1,일반,영인면 창용리 187-1,1996,1,8800,좌표x,좌표x
4420037029101980008,4420037029,아산시,1,일반,영인면 창용리 198-8,1996,1,20000,197316.8242,479273.5945
4420037029102060001,4420037029,아산시,1,일반,영인면 창용리 206-1,1996,1,22000,197436.6765,479134.9846
4420037029102180002,4420037029,아산시,1,일반,영인면 창용리 218-2,1996,1,9000,좌표x,좌표x
4420037029102210005,4420037029,아산시,1,일반,영인면 창용리 221-5,1996,1,19000,197784.9206,479485.4652
4420037029102400002,4420037029,아산시,1,일반,영인면 창용리 240-2,1996,1,6500,197464.4689,479470.496
4420037029102510002,4420037029,아산시,1,일반,영인면 창용리 251-2,1996,1,5700,197172.1334,479436.7401
4420037029102590004,4420037029,아산시,1,일반,영인면 창용리 259-4,1996,1,18000,197231.2128,479248.2027
4420037029102670000,4420037029,아산시,1,일반,영인면 창용리 267,1996,1,7300,197073.3211,479170.9942
4420037029102790000,4420037029,아산시,1,일반,영인면 창용리 279,1996,1,6000,196872.691,479278.9841
4420037029102820001,4420037029,아산시,1,일반,영인면 창용리 282-1,1996,1,25000,197059.0196,479041.0395
4420037029102870015,4420037029,아산시,1,일반,영인면 창용리 287-15,1996,1,17000,197317.0551,478919.2013
4420037029103150001,4420037029,아산시,1,일반,영인면 창용리 315-1,1996,1,7500,197111.9933,478854.9965
4420037029103270002,4420037029,아산시,1,일반,영인면 창용리 327-2,1996,1,7200,197226.1475,478748.3002
4420037029103460002,4420037029,아산시,1,일반,영인면 창용리 346-2,1996,1,6500,197092.7763,478689.8384
4420037029103760005,4420037029,아산시,1,일반,영인면 창용리 376-5,1996,1,8800,197200.501,478373.7913
4420037029103770004,4420037029,아산시,1,일반,영인면 창용리 377-4,1996,1,18000,197222.4428,478306.5535
4420037029104140000,4420037029,아산시,1,일반,영인면 창용리 414,1996,1,7500,196646.7553,478668.4228
4420037029104220000,4420037029,아산시,1,일반,영인면 창용리 422,1996,1,6300,좌표x,좌표x
